model_uid,model_source,model_name,weights,architecture,train_task,train_data,architecture_type,task_cluster,modality,architecture_display,train_task_display,train_data_display,display_name,description,model_source_url,weights_url
timm_regnetz_d8,timm,regnetz_d8,,regnetz_d8,image_classification,imagenet1k,Convolutional,Supervised,Vision,RegNetZ-D8,Image-Classification,ImageNet1K,RegNetZ-D8-ImageNet1K,RegNetZ-D8 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_regnetz_d32,timm,regnetz_d32,,regnetz_d32,image_classification,imagenet1k,Convolutional,Supervised,Vision,RegNetZ-D32,Image-Classification,ImageNet1K,RegNetZ-D32-ImageNet1K,RegNetZ-D32 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_regnetz_e8,timm,regnetz_e8,,regnetz_e8,image_classification,imagenet1k,Convolutional,Supervised,Vision,RegNetZ-E8,Image-Classification,ImageNet1K,RegNetZ-E8-ImageNet1K,RegNetZ-E8 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_a2,timm,repvgg_a2,,repvgg_a2,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-A2,Image-Classification,ImageNet1K,RepVGG-A2-ImageNet1K,RepVGG-A2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b0,timm,repvgg_b0,,repvgg_b0,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B0,Image-Classification,ImageNet1K,RepVGG-B0-ImageNet1K,RepVGG-B0 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b1,timm,repvgg_b1,,repvgg_b1,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B1,Image-Classification,ImageNet1K,RepVGG-B1-ImageNet1K,RepVGG-B1 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b1g4,timm,repvgg_b1g4,,repvgg_b1g4,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B1G4,Image-Classification,ImageNet1K,RepVGG-B1G4-ImageNet1K,RepVGG-B1G4 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b2,timm,repvgg_b2,,repvgg_b2,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B2,Image-Classification,ImageNet1K,RepVGG-B2-ImageNet1K,RepVGG-B2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b2g4,timm,repvgg_b2g4,,repvgg_b2g4,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B2G4,Image-Classification,ImageNet1K,RepVGG-B2G4-ImageNet1K,RepVGG-B2G4 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b3,timm,repvgg_b3,,repvgg_b3,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B3,Image-Classification,ImageNet1K,RepVGG-B3-ImageNet1K,RepVGG-B3 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_repvgg_b3g4,timm,repvgg_b3g4,,repvgg_b3g4,image_classification,imagenet1k,Convolutional,Supervised,Vision,RepVGG-B3G4,Image-Classification,ImageNet1K,RepVGG-B3G4-ImageNet1K,RepVGG-B3G4 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2net50_14w_8s,timm,res2net50_14w_8s,,res2net50_14w_8s,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Net50-14W-8S,Image-Classification,ImageNet1K,Res2Net50-14W-8S-ImageNet1K,Res2Net50-14W-8S trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2net50_26w_4s,timm,res2net50_26w_4s,,res2net50_26w_4s,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Net50-26W-4S,Image-Classification,ImageNet1K,Res2Net50-26W-4S-ImageNet1K,Res2Net50-26W-4S trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2net50_26w_6s,timm,res2net50_26w_6s,,res2net50_26w_6s,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Net50-26W-6S,Image-Classification,ImageNet1K,Res2Net50-26W-6S-ImageNet1K,Res2Net50-26W-6S trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2net50_26w_8s,timm,res2net50_26w_8s,,res2net50_26w_8s,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Net50-26W-8S,Image-Classification,ImageNet1K,Res2Net50-26W-8S-ImageNet1K,Res2Net50-26W-8S trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2net50_48w_2s,timm,res2net50_48w_2s,,res2net50_48w_2s,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Net50-48W-2S,Image-Classification,ImageNet1K,Res2Net50-48W-2S-ImageNet1K,Res2Net50-48W-2S trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2net101_26w_4s,timm,res2net101_26w_4s,,res2net101_26w_4s,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Net101-26W-4S,Image-Classification,ImageNet1K,Res2Net101-26W-4S-ImageNet1K,Res2Net101-26W-4S trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_res2next50,timm,res2next50,,res2next50,image_classification,imagenet1k,Convolutional,Supervised,Vision,Res2Next50,Image-Classification,ImageNet1K,Res2Next50-ImageNet1K,Res2Next50 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_12_224,timm,resmlp_12_224,,resmlp_12_224,image_classification,imagenet1k,Mixer,Supervised,Vision,ResMLP-12-224,Image-Classification,ImageNet1K,ResMLP-12-224-ImageNet1K,ResMLP-12-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_12_224_dino,timm,resmlp_12_224_dino,,resmlp_12_224,"['image_classification', 'dino_pretraining']",imagenet1k,Mixer,Supervised,Vision,ResMLP-12-224,Image-Classification+Dino-Pretraining,ImageNet1K,ResMLP-12-224-ImageNet1K,ResMLP-12-224 trained on image classification with DINO-style self-supervised pretraining using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_12_distilled_224,timm,resmlp_12_distilled_224,,resmlp_12_distilled_224,distilled_image_classification,imagenet1k,Mixer,Supervised,Vision,ResMLP-12-Distilled-224,Distilled-Image-Classification,ImageNet1K,ResMLP-12-Distilled-224-ImageNet1K,ResMLP-12-Distilled-224 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_24_224,timm,resmlp_24_224,,resmlp_24_224,image_classification,imagenet1k,Mixer,Supervised,Vision,ResMLP-24-224,Image-Classification,ImageNet1K,ResMLP-24-224-ImageNet1K,ResMLP-24-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_24_224_dino,timm,resmlp_24_224_dino,,resmlp_24_224,"['image_classification', 'dino_pretraining']",imagenet1k,Mixer,Supervised,Vision,ResMLP-24-224,Image-Classification+Dino-Pretraining,ImageNet1K,ResMLP-24-224-ImageNet1K,ResMLP-24-224 trained on image classification with DINO-style self-supervised pretraining using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_24_distilled_224,timm,resmlp_24_distilled_224,,resmlp_24_distilled_224,distilled_image_classification,imagenet1k,Mixer,Supervised,Vision,ResMLP-24-Distilled-224,Distilled-Image-Classification,ImageNet1K,ResMLP-24-Distilled-224-ImageNet1K,ResMLP-24-Distilled-224 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_36_224,timm,resmlp_36_224,,resmlp_36_224,image_classification,imagenet1k,Mixer,Supervised,Vision,ResMLP-36-224,Image-Classification,ImageNet1K,ResMLP-36-224-ImageNet1K,ResMLP-36-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_36_distilled_224,timm,resmlp_36_distilled_224,,resmlp_36_distilled_224,distilled_image_classification,imagenet1k,Mixer,Supervised,Vision,ResMLP-36-Distilled-224,Distilled-Image-Classification,ImageNet1K,ResMLP-36-Distilled-224-ImageNet1K,ResMLP-36-Distilled-224 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_big_24_224,timm,resmlp_big_24_224,,resmlp_b24_224,image_classification,"['imagenet1k', 'instagram1B']",Mixer,Supervised,Vision,ResMLP-B24-224,Image-Classification,ImageNet1K+INSTAGRAM1B,ResMLP-B24-224-ImageNet1K+INSTAGRAM1B,ResMLP-B24-224 trained on image classification using the ImageNet1K and Instagram1B datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_big_24_224_in22ft1k,timm,resmlp_big_24_224_in22ft1k,,resmlp_b24_224,image_classification,"['imagenet1k', 'imagenet21k', 'instagram1B']",Mixer,Supervised,Vision,ResMLP-B24-224,Image-Classification,ImageNet1K+ImageNet21K+INSTAGRAM1B,ResMLP-B24-224-ImageNet1K+ImageNet21K+INSTAGRAM1B,"ResMLP-B24-224 trained on image classification using the ImageNet1K, ImageNet21Kand Instagram1B datasets.",https://github.com/rwightman/pytorch-image-models/,
timm_resmlp_big_24_distilled_224,timm,resmlp_big_24_distilled_224,,resmlp_b24_distilled_224,distilled_image_classification,"['imagenet1k', 'instagram1B']",Mixer,Supervised,Vision,ResMLP-B24-Distilled-224,Distilled-Image-Classification,ImageNet1K+INSTAGRAM1B,ResMLP-B24-Distilled-224-ImageNet1K+INSTAGRAM1B,ResMLP-B24-Distilled-224 trained on image classification with knowledge distillation using the ImageNet1K and Instagram1B datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest14d,timm,resnest14d,,resnest14d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest14D,Image-Classification,ImageNet1K,ResNest14D-ImageNet1K,ResNest14D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest26d,timm,resnest26d,,resnest26d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest26D,Image-Classification,ImageNet1K,ResNest26D-ImageNet1K,ResNest26D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest50d,timm,resnest50d,,resnest50d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest50D,Image-Classification,ImageNet1K,ResNest50D-ImageNet1K,ResNest50D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest50d_1s4x24d,timm,resnest50d_1s4x24d,,resnest50d_1s4x24d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest50D-1S4x24D,Image-Classification,ImageNet1K,ResNest50D-1S4x24D-ImageNet1K,ResNest50D-1S4x24D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest50d_4s2x40d,timm,resnest50d_4s2x40d,,resnest50d_4s2x40d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest50D-4S2x40D,Image-Classification,ImageNet1K,ResNest50D-4S2x40D-ImageNet1K,ResNest50D-4S2x40D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest101e,timm,resnest101e,,resnest101e,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest101E,Image-Classification,ImageNet1K,ResNest101E-ImageNet1K,ResNest101E trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest200e,timm,resnest200e,,resnest200e,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest200E,Image-Classification,ImageNet1K,ResNest200E-ImageNet1K,ResNest200E trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnest269e,timm,resnest269e,,resnest269e,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNest269E,Image-Classification,ImageNet1K,ResNest269E-ImageNet1K,ResNest269E trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet10t,timm,resnet10t,,resnet10t,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet10T,Image-Classification,ImageNet1K,ResNet10T-ImageNet1K,ResNet10T trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet14t,timm,resnet14t,,resnet14t,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet14T,Image-Classification,ImageNet1K,ResNet14T-ImageNet1K,ResNet14T trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet18,timm,resnet18,,resnet18,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet18,Image-Classification,ImageNet1K,ResNet18-ImageNet1K,ResNet18 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet18d,timm,resnet18d,,resnet18d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet18D,Image-Classification,ImageNet1K,ResNet18D-ImageNet1K,ResNet18D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet26,timm,resnet26,,resnet26,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet26,Image-Classification,ImageNet1K,ResNet26-ImageNet1K,ResNet26 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet26d,timm,resnet26d,,resnet26d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet26D,Image-Classification,ImageNet1K,ResNet26D-ImageNet1K,ResNet26D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet26t,timm,resnet26t,,resnet26t,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet26T,Image-Classification,ImageNet1K,ResNet26T-ImageNet1K,ResNet26T trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet32ts,timm,resnet32ts,,resnet32ts,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet32TS,Image-Classification,ImageNet1K,ResNet32TS-ImageNet1K,ResNet32TS trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet33ts,timm,resnet33ts,,resnet33ts,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet33TS,Image-Classification,ImageNet1K,ResNet33TS-ImageNet1K,ResNet33TS trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet34,timm,resnet34,,resnet34,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet34,Image-Classification,ImageNet1K,ResNet34-ImageNet1K,ResNet34 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet34d,timm,resnet34d,,resnet34d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet34D,Image-Classification,ImageNet1K,ResNet34D-ImageNet1K,ResNet34D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet50,timm,resnet50,,resnet50,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet50,Image-Classification,ImageNet1K,ResNet50-ImageNet1K,ResNet50 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet50d,timm,resnet50d,,resnet50d,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet50D,Image-Classification,ImageNet1K,ResNet50D-ImageNet1K,ResNet50D trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet51q,timm,resnet51q,,resnet51q,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet51Q,Image-Classification,ImageNet1K,ResNet51Q-ImageNet1K,ResNet51Q trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_resnet61q,timm,resnet61q,,resnet61q,image_classification,imagenet1k,Convolutional,Supervised,Vision,ResNet61Q,Image-Classification,ImageNet1K,ResNet61Q-ImageNet1K,ResNet61Q trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
